name,price,timestamp,rating,num_reviews,image_url,link,avg_acne,avg_irritant,avg_safety
uiq biome barrier toner,,2024-05-06 14:46:02.435438,,0,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAaAAADAQEBAQAAAAAAAAAAAAACAwQABQEG/8QAMhAAAgIBAwICCQMEAwAAAAAAAQIAEQMEEiExQRNRIjJhcYGRobHBI9HwBVJi4RQzQv/EABcBAQEBAQAAAAAAAAAAAAAAAAECAAP/xAAaEQEBAAMBAQAAAAAAAAAAAAAAAQIRMSES/9oADAMBAAIRAxEAPwD6GMx9ffPAsq0+nJRmfpXEmmdJ9nkZRpzdrJGyBADVkitsQ2RmyANyD/5HAE5O2z9VmxIxptx/w5kWTJv4CH4mW6nT2oZSaqSriAm0PqG6JiFKHzsS1JCtg8dZbpzvHtHWdMeOeXTlW4W0QlSLzajBg/7HF+Q5MpI9g8ppIf6pgv1ch+E0zNo8iDJ+oOPtG6rVqQUx+65P4W3HfnPUw2+0dusGTkWee0IquwMALv8An2+sdqsWyiOkQvBI7HkSNLVY8vjaXKMQ3ZMdrsPc1YHxsfOc3K7+IQvpYyVdaHrIeD76PJ9hEt0YKaksCKcAEV5XR+v28oWbTIjKVWyo2g1yLq/sPlFkan9QBCCpUk17x+5+UtwcMGHQ8Ee2TO+OlcstdQbv4xmHIGRtvQggEiaCmarWNymIkDu3f4SbT6UZjvyEjHde1oFFuKlwUbVxrxQ+stIlxaUAAafHXt5M088F57EAOQseQR5Q1bzJv3yZGJRTUbjPiJvXhBYJ93BgTyrai0YOQo9Hb5+chrn3S1OwFEnoRyLiMqVkJrhuRJphTHIhQ4lBJYck1Q85Tmx5MmJXyZDxR24+BFKprntK9OynGVJupKnPx4lUnbiVb7940Ibv6w8rlWO0ARLMW6mHrG6fEGyUexlb4vDcGuD0MRozTqfgZ2MYRk2uAQZ1iaStbR0mjv8Ah4+zkDyqaKXCRAmNSSQa4qPTjFmY5FAqmRms2SOQPPrHDBjfEquQGN7LNc1J8yojoA24oBfSrHwgz3T5cWBTmCF8h62wUDjkAdb+8r1+HxNKMyoyMvVW61/OYONmXCy41ONm9JWcck9jC0+UjdiyeIyG6OVgTX8uamOZhYDMu71Sdp9x6w8N4c5RuoNGBlx+HkZD2hZmLMmTuyjnzI4/E5rO1Kd5KRLj+phBkbijNWFhba31nXxPajmcQGjc6WhyBseyxuXir5I85WNFi8ZDU0Vc0pJK4tykrw5FBpNhCDDhKp6gILV6xHX8xGh/qwcKuZOf7l6H4Sstj2isgI/yPPy85gIhiaJNirv8Txjt6n/c8fUoBtwJSjoT+0mZyx7zEvUHdkLQAfQKk9DY/P4+UacZYGuvaTk1R7SKqK9I3BUwM67WiMecY3BFAe2PzHxDfO2oHaeZT6Q5mIrgQTMTtz9iZoxaZQfOaVtGnE0pIy8cc/sfzO+BagzyaXUwQA8oYAvpNNJIgJBlA3ZRXA5mmhTEmFQxthZszppzgF9ppoKSv1gGaaTS9DECgTNNNMX/2Q==",https://www.amazon.ae/UIQ-BarrierTM-Exclusively-Patented-microbiome-Ingredient/dp/B09V7R5JSG,2.5,1.0,2.0
abib rebalancing toner,45.0,2024-05-06 14:46:16.819661,3.9,21,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAbAAEAAgMBAQAAAAAAAAAAAAAAAwUBAgQGB//EADIQAAIBAgIGCQIHAAAAAAAAAAABAgMRBAUSITE0csEyM0FRYXGBoeETIiNCYpGS0fD/xAAVAQEBAAAAAAAAAAAAAAAAAAAAAf/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APuIAAGs+i/I2MT6L8gI49FkVW+i9pNHosiqL7SiDKZzkq6nOUtGeq7vbUWBX5UrSxC/UiwIAAAAAAAABDi21hqri2mouzRMRYvdqnCwKuNSbw93KTdu2TZy0ZTk3eUv5v8As7IJfQ7Hq2MjpRT/ACxXkQSZItHEYlXlZqOptvv7y3K3KlavX8o8yyKAAAAAAAABFid3qcJKRYnd6nCBWJXpehpRi1dt+xul+EtTNaK8P2IOnK+tr+nMsSuyzrq+3YuZYlAAAAAAAAAixO71OElIsVu9ThAqrp0+y/8AvAxS1PZ7fBjSX07ar+C+DFFpXuvb4IO3LGnVrW7lzLArsqt9WvZrs2epYlAAAAAAAAAixW71OElI8R1E+ECilF6BrQjInk/t8TWm2uwg68nTVSvfw5lmVuUu9St6cyyKAAAAAAAABiUVKLjJXTVmAB53HSdNtQdku/Wc1CrOTs5ewBB6HL6NOnR04RtKfSd2zrAKAAAAAD//2Q==",https://www.amazon.com/Abib-Rebalancing-toner-booster-200ml/dp/B0816JHZNY,0.2,0.0,1.4
b.lab matcha hydrating facial toner,12.9,2024-05-06 14:46:23.669330,4.0,26,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAbAAACAgMBAAAAAAAAAAAAAAAABQECAwQGB//EADcQAAEDAwIDBAcGBwAAAAAAAAEAAgMEBRESITFBUQYiYbITFDJxcnOCFSU0NbHRJDNCUoHw8f/EABcBAQEBAQAAAAAAAAAAAAAAAAABAgP/xAAaEQEBAQADAQAAAAAAAAAAAAAAARESMUEC/9oADAMBAAIRAxEAPwD1YKwVArLIuCqVVVT0dO+oq5mQwsxqkkdgDlxUhIe32/Y+5fCzztQb0faSyS/yrnTP+F+VuUtxo6uQx01QyR4GS1p3x1Xilh4r0bskALpIesB/VqDr1BKlVKCDuoKFBQGUKqEFArBUVgdkGQJB2nmgrqGstDmy65GtBc1waBuHDc56dE/CSSSxwXWskmlZGzLMue4NHsjmUHE0XZiqpN2mJx8Zh+y6G0TPtEj6muiLu7pb6u/VttxGPDjlPvtOhJ0+vUuenpm/utW9u1UbyDkEZBCmqeQTNngjmZnTI0OGehGVJK1rYfuyj+QzyhZyVUSSqkoyoQCEIQYwpaVVSEGUFcze6GK5VVbTTxGVhdG7QH6c4aOa6NpSeQZvFVgkHucBn+kJQnZ2WtxZ+AqQCRsajfBHP/ea3q55bQOgMD4mRRgNLjnIGwThrHFu0rwfhCXXtn8I7O+yzxk6XTe2fllJ8hnlCzla9t2ttJ4Qs8oWwVpEIUEquUE5QqqUGNWCorBBYnS0njhcY6+Tw3+s9NRzaNI3Y3OjDOO3H/HLHPZdmEmdh15q2uGQQ0EeGkKUZGXuiBbHPIYJXDLY5mFjnDbcAgZ3ONuo6qLsQ+kLmnLXNyCOa2p6OnqIHxyxgtf7Qxx965e7UNRZLfVMt0j5KR7SWRSOLnQOPHT1bjfHUc8lS2wMrVfnSSPpDE4GnhYRgbObgYOepJIxt7J96bW2vmrGapqSWAPy5mvHAHGCORXDzSSupnV9DI6qp5WNZLDGcvY1gGXMwAARsTkHlk449b2ZrBXWyGdroyDBFks3y7T3jnmM7fSsfNu4vhujKhQuqJQoQgorBaup3Uq4e7qhjZSTP37VfT5Qmgc7qkwcft2qJP8Ab5QlU7Dtkn7QBklP3ie6dQx1TMOGnik19c30Dt+SlCRlFNaDSsgDY6OrqGyh0mBodgOIaBxDsEDgQSPcn1JA+kr6qGmzGKvHfYDoa/cuIznDtJJwc5IB5nDOja2W2QRyta+N0LA5jhkEYHELBUsNFBUOY4+iI1tzv6N43B92cf8AOE45Q04DAUFYnOcDxKoXu6rRjOha+t/VCIorNQhI1FwkNWSy6VTmnB1M3+kIQiVv2qV8zJzI7VpeAPDZat9A9WdtyQhQNqD8BTfKZ+gVbl+X1XyX+UoQqMzuaohCKhCEIP/Z",https://www.amazon.com/B_LAB-Matcha-Hydrating-Facial-Toner/dp/B0CDCGBCVY,1.2,0.0,2.2
it's skin collatoning toner,,2024-05-10 00:01:30.969735,,0,,,0.75,0.5,2.0
the originote ceraluronic essence toner,,2024-05-10 00:01:40.718420,,0,,,2.0,0.0,1.25
glad2glow soothing toner,18.5,2024-05-06 14:46:55.102963,4.5,6951,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAaAAEAAwEBAQAAAAAAAAAAAAAAAgMEBQEH/8QAMhAAAgIBAQQIAwkBAAAAAAAAAAECAxEEBRIhMRMiMjNRYXFykaGxNEFCUmOBssHhFf/EABQBAQAAAAAAAAAAAAAAAAAAAAD/xAAUEQEAAAAAAAAAAAAAAAAAAAAA/9oADAMBAAIRAxEAPwD7UAAAAA8bSeM8SMrYR7U0vVkJ/aF7V9WY9auowOkA+YAAAAAAAAAFWrnKvS3Tg8SjXJxfngtKtVHf01sc43oNfIDnaPptZBTstm3jnv7n8UTu0VjWXa+H6sn9Sez4V1Q3K7oza5pNZK9dtTZ+ktdGq2jpKLt3f6O2+EJbvHjhvOOD4+TAu2ddbZOyFs3LdS5pf0jcc7ZLqtUr6LYW12RTjOEk4teKa5nRAAAAAAAAAELu5n7WTIXd1P2sDJp+lUlmmCi3hyT44KdetR0jlTXCUY0zlHL528N3P7Z4m2nskL+ywKdkqyNco2848E/FfcdAyaH8XoawAAAAAAAABC7up+1kyF3dT9rArp7JC/ssnTnd5EL+yB5oecvRGsyaHnL0RrAAAAAAAAAFWqluaW6aWXGEn8i0hdWraZ1t4U4uOfDIGPZk46ipT6OMH5Gm+rqt5MlGh1Gnju1alY9uCctNrJLD1S+H+AQ2fcultjLCSxjzN3SQ/Mjnf8mcpJz1cl47kMZNENn1x522z9ZAalOL5MkVwphBdVfFlgAAAAAAAAAAAAAAAAAAAf/Z",https://www.amazon.com/Heartleaf-Soothing-Trouble-Refreshing-Purifying/dp/B08CMS8P67,,,
anua heartleaf 77% smoothing toner,,2024-05-10 00:01:50.574380,,0,,,0.3333333333333333,0.0,1.0
dewha cica rejuvenating toner,,2024-05-10 00:02:00.178016,,0,,,0.8,0.6,2.0
resist advanced replenishing toner,27.0,2024-05-06 14:47:16.026513,4.6,1066,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAbAAEAAgMBAQAAAAAAAAAAAAAABAYCAwcFAf/EAD4QAAIBAgIGAwsLBQAAAAAAAAABAgMEBREHEiExUbI1QXMGEyIyNGFxdJGhwRQVI1SCg6KxwtHwJCUzQlL/xAAZAQEAAwEBAAAAAAAAAAAAAAAAAwQFAgH/xAAiEQEBAAEDAwUBAAAAAAAAAAAAAQIDETEEMjMSFCFRoRP/2gAMAwEAAhEDEQA/AO4gAAAfJeK/QBj3yGWetsCqwe6XuI7/AMaMIeMBMjKMs9V55GRotd0/SbwAAAAAAAABquaipW9Wo02oQcml5kbTRexU7OvGUtWLpyTlwWW8Cj19IFvTt4z+bqzTW7vqXwI9rpGt6tTVWGVV98v2Il33O4N8lhF41BpJeEq1JfmzzXgOE2tvKvbYqriqnH6GNak202k92e7b7DQmn09nF/Vb1am7o/cpjlLHLe5q0qE6Pequo1KSeexPq9J7pS9GdONO1xOMM8vlK3tP/VF0KerjMc7InwtuO9AARugAAAAAIuKdGXfYT5WSiJi3Rd52E+Vns5K4wqttDD4K4hTef/VJyfVwa85FoVbNqpGjGlrN+C1Rae9Pe28uv+ZGF4/6Kn6EQsOf05uej43Z+/y6nop8hxP1pciLyUXRT5Dinra5EXoyOo8tXdPsgACF2AAAAABExfoq97CfKyWRMX6JvfV6nKz2cvK41SnGOGpOSTzzybjt2LjFkC3r0q8lGVGupRT1X4CWb4pRWZKWtKwhGD8LY9XJebizRZ1Wqzi6kVlty1YLb7Ta25Ufp0LRR5Dimf1tciL0UbRU9ayxSXG7z/Ai8mV1Hlq5p9kAAQuwAAAAAImL9FXvYT5WSzCvSjXozpT8ScXGWXB7BBwerVlTs46tSlFZeLNZ5+4jW1zPX1c6MlLrhE6ZdaNMPrx1YYheQit2ag/gaLfRbY0Za3zpdv7MF8DW91o7cqf8s27RQv7diT43f6Il5PJ7ncBtsAtqtC1qVaiq1O+TlVabbyS6kuB6xm6uUzzuUWsJtjJQAEboAAAAAAAAAAAAAAAAAAH/2Q==",https://www.amazon.com/Paulas-Choice-RESIST-Advanced-Replenishing-Anti-Aging/dp/B00CJWACX2,0.8571428571428571,0.0,1.5714285714285714
molvany artichoke soothing toner pad,27.0,2024-05-06 14:47:21.150583,4.3,28,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAbAAABBQEBAAAAAAAAAAAAAAAAAQIDBAcFBv/EAD8QAAIBAwIDAwkEBgsAAAAAAAECAwAEERIhBRMxBiKRFEFRYXGBobHRBzKUshUjNlVy8CZERWJkc3SSs8Hx/8QAGQEAAwEBAQAAAAAAAAAAAAAAAAEDAgQF/8QAIBEBAAICAgIDAQAAAAAAAAAAAAECAxEhMRIUIiMyE//aAAwDAQACEQMRAD8A0qiiq91PHDy0lziVtGxxjO2fEgbemsMG+XW2hWMoGptIBByTqC9OuMkb+sGlN5bgIxlXDnAOdh3dW/uFUIbnh5VpXh5GQr4yegCMDgdMdzwqcparFMnk7hI3EZVnIGWUL6fQ29I1ryqDWE5q5Kls522xn5ihriIMql17wLA52wMZ+YrnE8KMUcksTJ+rZQGDZRQDqG3QDSQfRj17z3TWxgid4w0Ss2CzlQhAOT8Dv4UiWHurdcZlU5YLgHO5IHzI8ajW+tWRW56AEZ7zAY2z8t6rM3DY5WUqUfmBmzqHfO4J9Z09frTXWw5DOkLMqlYzuw+8oTz/AN1h/wC0z06CSJITodWx1welKTVC3uLaEkRatTso5eD3BkL8Cw/kVfNBEopaKQTU1kVwQ6qwI0kEZyPRS0UwjEEI2EMYwMfcHTAHyAHuFLy4lB7kYBIz3QM46VALqXmOptJdmwCo2O53393jUdxIZm5ctnOyo4KFc4Pr+NILQW0YhjytTnrpByTnx2J+NO027RrpKlAe7hRgeyqCCONtYs7okHO4JBI6bUj28GoJ5JcELjfGem3voPS3yLfJURRbebQNuv1Piady0wRoXBIJGkdRjB+A8KoqqLIC1nNkaSCATkgDrt/OPUKnF1IQc2k43ONvQKZJPJ4NWeTFnOrOgdc5z7cinnrTLeYTxCRVYA52YY6HFPNICikpaAlpRRQKYKSqKXkZVUdWY4AqAcR4cenELP8AEJ9a5nbgBuyPEg3TQv51rLojbC2hzcb6d1BG29biu0738Z02X9IcO/eFn+IT60n6Q4d+8LP8Qn1rHCbc/wBbI9jD6U1zANhdufYR9Kfiz/VsZ4lw4f2jZfiE+tOgu7W5z5LdQT468qVWx4GsZMsODiY+8iul9lKg9r7ttjixfcf5iUprqDrk3OmsGmEVIaYetTVJiiiigJKUU3NOFMON26Gex3E/4F/OtZtZg+RQ4C9PRWk9uf2Q4n/Av51rwHDJeTwqUBirPCAmM7nmKfkDVK9I3j5ISzKMtpA9lIIriUZjgZh0BEeQav3XEC3ljRXDhpBEUIJGW04c/Fh68mooBGR35Y8kkBF059+etNnXLm3EFyImZoHCAbtoOKvfZKP6V3p/wLf8iU67UC2blMp7uCDgk+FH2T/tTff6I/nSiZ4FY1dqxph6081EetRdAzS0lFAPpwptOFMOP21V5OyfEURWZii4CjJ++tZb5XAltGhmjDAbqWGa20yJCmuRgijzmvDXYv8AiN7JLxLiaQR6jotIFQaR5tTEaicez/qlbNXH2zOLzeHW5hIzzo/9wpj3UROVmTbzhxXsrHsjwK3uTdDhnlE2SwMsjNlvT3jimcb4Lwy7zzeFwKwG+Yxke/GRUvdrvoevx28hHdJkhrhennkrt/ZPv2ovmU5Asjkj1upFN7O2UHAL8mAhrWQ963uAJEz7xke0e/I2rVbWeG5t0ltiOWdsAYwR1GKtGWLxwUYvGd7Oao261I1RHrSbFFFFAP8APT1oophw+1H62eytpN4XDMyeZiMYzVa3hihljWONQoYDGNqWivOzz9kq1dK42j1DZs9a5tyBJbOX3OOpooqU9tS5V9FHBw6IxRoDIDryoOfGr/Y+aRZzbhzym5jFfWAgHzpKK6MH6Yl6pqiPWiiu1MlFFFAf/9k=",https://www.amazon.com/MOLVANY-Artichoke-Soothing-Korean-Toner/dp/B0BTCL7F1S,1.6666666666666667,0.625,1.375
secret key witch-hazel pore clear toner,,2024-05-10 00:02:18.037284,,0,,,0.6666666666666666,0.0,1.6666666666666667
dr.barbara sturm - balancing toner,,2024-05-10 00:02:28.124893,,0,,,,,
emina ms. pimple acne solution exfoliating toner,,2024-05-10 00:02:33.016801,,0,,,0.7142857142857143,0.42857142857142855,1.2857142857142858
anua - peach 77 niacin essence toner,,2024-05-10 00:02:39.886405,,0,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAaAAEAAwEBAQAAAAAAAAAAAAAAAgMEBQEH/8QAMRAAAgIBAgMGBAUFAAAAAAAAAAECAxEEIRIxMgUzUXFywSJBgbETFGGh4QYVQlKy/8QAFAEBAAAAAAAAAAAAAAAAAAAAAP/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APtQAAAADxtJ4b3PHZCPOUV5srn38fT7mTXb1sDog8XSvI9AAAAAAAAAEL5OFFs49UYNrPjgmV3riotj4wa/YDmaKV+sgpzusbS+U1X/AMost0d0llzaxvtdJ/fKJdmwrpj+HC6M5JPKWMrHPbP6onqdXRTLgu1NFc2s8NlsYvHjhsDzs6+2y2ddtkp8Mf8AJR23+WEjec/sxQlZO6uyNkZx2lCSknv4o6AAAAAAAAAAhb3Vnpf2JkLe6n6X9gOfp1fG5y/I6dJtp2ws+Nxzzxwrzxn6sq19NlnaNONLXZp402WSm0t7lwqCa+a4XZ+h0KVmCPL+lgYv6fjfCiVeorUZQ+GLSS4ls87N75bzy3TeMNHWMmh6peXuawAAAAAAAABGzu5+lkiNndz9LAqo6SN/JkqU+HkyN3SwI6Hql5e5rMeh65en3NgAAAAAAAAAhe+Gi2WM4g3j6EyNkeOucG8cUWs+GUBh7LnHU1qz8PgfPab5mu6r4XujFptFqtLDgp1FWPT/AAy2VOvax+Zrx5fwBX2fbnUWwksYXPx3N/HH/ZHM/tV0mnLWKDzvwV8/3NEOz4x6tRdP6pewGvji+TJFcKYQWyb82WAAAAAAAAAAAAAAAAAAAB//2Q==",https://www.amazon.com/anua/s?k=anua,1.2,0.4444444444444444,2.0
advanced light-perfecting toner,,2024-05-10 00:02:49.530258,,0,,,0.75,0.5,1.75
sukin rose hydrating mist toner,9.99,2024-05-06 14:48:08.243346,4.5,2177,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAcAAEAAgMAAwAAAAAAAAAAAAAABQYBBAcCAwj/xABBEAABAwIEAwMFCg8AAAAAAAABAAIDBBEFEiExBkFxBzJRE1KBkcEUFRYiJDNhsdHjIyUmNDVUYmNyc6Gio7LS/8QAFwEBAQEBAAAAAAAAAAAAAAAAAAIDAf/EABsRAQEBAAIDAAAAAAAAAAAAAAABAhEhAzFR/9oADAMBAAIRAxEAPwDuKIiAoviTFPefCJawR+ULSGht7bmylFWO0Y/kzKPOkaEHNce4kpq7BpcLmpZhFLZrzFOGu0IPNruY8FXcJx6g4ZmhqaOgqJ5YJLjytS1ubnYkM9izVwuzEuaQC7mFAY0MrS3La8l9vAIPqfCqwYhhlHWhnkxUwMmyXvlzNBtfnutpRHCBzcJ4IfHD4D/japdAREQEREBERAXOe0bGp8RqxwrgzInTkNfWVMjA4UwOrQ39s733A63HQqiVsEEkz+5G0ud0AuuN8KVRe5+IVf51WPNTMSbnM/W3oFh0C5XYpnH2DYtgUNO2qxGaqpZdsziQHeH9VV6BoOV4d8ZhuMzQ9p6tcCHD6DoV0DtirvdNPh8TdQC9/wDqPaVziheWucFzlXHT6X7L+KYeIcDFM6GGmraBrYpaeEZWBlrMcwcmkC1uRBHgrmvnHsqxJ+H8cYdlJyVWamlF9w4XH9zWr6NVIZRYRBlFhEGUREHoroBU0VRTlxaJYnMzAXtcWuqVTcAMpomsZibyGgDWAchbzlen9w9F6HvbG3M9wa0cyp1XY5pxL2X+/Ii/HZhEbS0fI825v54VbPY77mJd8Ic2n6h96uw1lRG2Jxa9pdqAL63y5rdbaqGM8bKOEOexuVgBu4C1gPtHrWfNXLVD4Z4EZhvEmH1IxcTupqljzGKbLfXa+c2XbFz/AAeIDGI5Wva5j5hawF+9rc9V0BaZvLm5JehERUgREQEREHjJ3HdFqzxiWIsdsbePitqTuO6L0HZZ7VEZJRxxhoYA0MN2gFwAOXL4+boomeihhiEcTcsbBZjczrNGmgF9NgpurljjsJJGsJ2zG11E1UscgcI3teRvlN7akew+pZqaWGgNxOnA5zgnqXXP1q9Ki4d+laX+a361elrj0nQiIrSIiICLF1lB4y/Nu6FaspIicWAucGmwHMrZl+bd0K13bLPaogqmGpna0SeU0AP4VjHHbUbW1tY/xfQoiqZVRseI2SBxNi5rGAHrt4k+k7KyVD3AO+TzHo4faoitc7UeQnseecf9KOVdNXCiXYpRlwIJkaSDyKviomFC2L0o/eDdXtaY9J0IiK0iIiDxCyERB6atxbSyuabEMJHqWlFK9zAXG/oWEUaa+OdPGaJsjSXXudNHEKIxGNsTC5gII0ve6IobZzPiGwqeT4Q0TM3xTLqLDwK6KiLTLHyzixkIiKmQiIg//9k=",https://www.amazon.com/Sukin-Rose-Hydrating-Toner-125ml/dp/B07G1BWXSH,0.25,0.0,1.25
luxe organix aqua lock toner,,2024-05-10 00:02:59.578187,,0,,,1.0,0.25,1.375
emina ms. pimple acne solution face toner,,2024-05-10 00:03:05.985855,,0,,,0.0,0.0,1.0
